UniqueID	UniqueID2	ID_Name	BamFileName	NCBI_ID	SampleID	Species	Categorize	PINO.
PLS7230	PL117230	P117Shiyuan638	SRS2168465	SRS2168465	Shiyuan638	AD1	Cultivar	
PLS7231	PL117231	P117Yu284	SRS2168466	SRS2168466	Yu284	AD1	Cultivar	
PLS7232	PL117232	P117Ji85-3	SRS2168467	SRS2168467	Ji85-3	AD1	Cultivar	
PLS7233	PL117233	P117Kuche96518	SRS2168470	SRS2168470	Kuche96518	AD1	Cultivar	
PLS7234	PL117234	P117Liao96-23-30	SRS2168468	SRS2168468	Liao96-23-30	AD1	Cultivar	
PLS7235	PL117235	P117Kuitunxi96-167	SRS2168469	SRS2168469	Kuitunxi96-167	AD1	Cultivar	
PLS7236	PL117236	P117Handan109	SRS2168471	SRS2168471	Handan109	AD1	Cultivar	
PLS7237	PL117237	P117Zhong07	SRS2168472	SRS2168472	Zhong07	AD1	Cultivar	
PLS7238	PL117238	P117FB20	SRS2168473	SRS2168473	FB20	AD1	Cultivar	
PLS7239	PL117239	P117Ji91-12	SRS2168476	SRS2168476	Ji91-12	AD1	Cultivar	
PLS7240	PL117240	P117Yun93kang393	SRS2168475	SRS2168475	Yun93kang393	AD1	Cultivar	
PLS7241	PL117241	P117Zhong12	SRS2168474	SRS2168474	Zhong12	AD1	Cultivar	
PLS7242	PL117242	P117KucheT94-4	SRS2168477	SRS2168477	KucheT94-4	AD1	Cultivar	
PLS7243	PL117243	P117Sulianmian116xi	SRS2168478	SRS2168478	Sulianmian116xi	AD1	Cultivar	
PLS7244	PL117244	P117Sulianmian91xi	SRS2168479	SRS2168479	Sulianmian91xi	AD1	Cultivar	
PLS7245	PL117245	P117ST474	SRS2168480	SRS2168480	ST474	AD1	Cultivar	
PLS7246	PL117246	P117Simian2	SRS2168483	SRS2168483	Simian2	AD1	Cultivar	
PLS7247	PL117247	P117GK20	SRS2168481	SRS2168481	GK20	AD1	Cultivar	
PLS7248	PL117248	P117Yumian19	SRS2168482	SRS2168482	Yumian19	AD1	Cultivar	
PLS7249	PL117249	P117Zhong4612	SRS2168484	SRS2168484	Zhong4612	AD1	Cultivar	
PLS7250	PL117250	P117Zhademian	SRS2168485	SRS2168485	Zhademian	AD1	Cultivar	
PLS7251	PL117251	P117SGKShixuan321	SRS2168486	SRS2168486	SGKShixuan321	AD1	Cultivar	
PLS7252	PL117252	P117GP67	SRS2168489	SRS2168489	GP67	AD1	Cultivar	
PLS7253	PL117253	P117TM-1	SRS2168487	SRS2168487	TM-1	AD1	Cultivar	
PLS7254	PL117254	P117CIR35	SRS2168488	SRS2168488	CIR35	AD1	Cultivar	
PLS7255	PL117255	P117DP33B	SRS2168490	SRS2168490	DP33B	AD1	Cultivar	
PLS7256	PL117256	P117Xinmian5	SRS2168491	SRS2168491	Xinmian5	AD1	Cultivar	
PLS7257	PL117257	P117Suyuan7235	SRS2168492	SRS2168492	Suyuan7235	AD1	Cultivar	
PLS7258	PL117258	P117L142-9	SRS2168494	SRS2168494	L142-9	AD1	Cultivar	
PLS7259	PL117259	P117Xintai79-11	SRS2168495	SRS2168495	Xintai79-11	AD1	Cultivar	
PLS7260	PL117260	P117HG-BR-8	SRS2168496	SRS2168496	HG-BR-8	AD1	Cultivar	
PLS7261	PL117261	P117Zhong85271	SRS2168497	SRS2168497	Zhong85271	AD1	Cultivar	
PLS7262	PL117262	P117CIR19	SRS2168498	SRS2168498	CIR19	AD1	Cultivar	
PLS7263	PL117263	P117Kanghuangwei164	SRS2168499	SRS2168499	Kanghuangwei164	AD1	Cultivar	
PLS7264	PL117264	P117JCG59	SRS2168501	SRS2168501	JCG59	AD1	Cultivar	
PLS7265	PL117265	P117AcalaSJ-4	SRS2168502	SRS2168502	AcalaSJ-4	AD1	Cultivar	
PLS7266	PL117266	P117FeizhouE40	SRS2168500	SRS2168500	FeizhouE40	AD1	Cultivar	
PLS7267	PL117267	P117Mei8123	SRS2168503	SRS2168503	Mei8123	AD1	Cultivar	
PLS7268	PL117268	P117LAPAR45	SRS2168505	SRS2168505	LAPAR45	AD1	Cultivar
PLS7269	PL117269	P117Shan960329-2yuan3	SRS2168504	SRS2168504	Shan960329-2yuan3	AD1	Cultivar
